start_id,end_id
T_高云峰,C_course-v1:TsinghuaX+20330334X_2015_2+sp
T_田民波,C_course-v1:TsinghuaX+0350161X_2015_T2+sp
T_瞿燕辉,C_course-v1:TsinghuaX+10421102x_2015_T2+sp
T_马辉,C_course-v1:TsinghuaX+10421102x_2015_T2+sp
T_徐帆,C_course-v1:TsinghuaX+10421102x_2015_T2+sp
T_吕嵘,C_course-v1:TsinghuaX+20430064X+sp
T_徐湛,C_course-v1:TsinghuaX+20430064X+sp
T_徐喆,C_course-v1:TsinghuaX+20430064X+sp
T_张涛,C_course-v1:TsinghuaX+20250103X+sp
T_王红,C_course-v1:TsinghuaX+20250103X+sp
T_任艳频,C_course-v1:TsinghuaX+20250103X+sp
T_陶阳宇,C_course-v1:TsinghuaX+60240202X+sp
T_谢德军,C_course-v1:TsinghuaX+60240202X+sp
T_姚文辉,C_course-v1:TsinghuaX+60240202X+sp
T_武永卫,C_course-v1:TsinghuaX+60240202X+sp
T_冯骁,C_course-v1:TsinghuaX+60240202X+sp
T_马辉,C_course-v1:TsinghuaX+10421094X_2015_2+sp
T_徐帆,C_course-v1:TsinghuaX+10421094X_2015_2+sp
T_周青,C_course-v1:TsinghuaX+80150193X+sp
T_聂冰冰,C_course-v1:TsinghuaX+80150193X+sp
T_夏勇,C_course-v1:TsinghuaX+80150193X+sp
T_崔保国,C_course-v1:TsinghuaX+30670043X+sp
T_王波,C_course-v1:TsinghuaX+30150303X+sp
T_Kerry Wilkinson,C_course-v1:AdelaideX+Wine101x+sp
T_Paul Grbin,C_course-v1:AdelaideX+Wine101x+sp
T_David Jeffery,C_course-v1:AdelaideX+Wine101x+sp
T_Cassandra Collins,C_course-v1:AdelaideX+Wine101x+sp
T_John Guttag,C_course-v1:MITx+6_00_1x+sp
T_Eric Grimson,C_course-v1:MITx+6_00_1x+sp
T_Ana Bell,C_course-v1:MITx+6_00_1x+sp
T_Bill Aulet,C_course-v1:MITx+15_390_2x+sp
T_王文成,C_course-v1:MITx+15_390_2x+sp
T_黄群,C_course-v1:WUT+WUT2016003+2016_T2
T_姚善良,C_course-v1:WUT+WUT2016003+2016_T2
T_吕杰锋,C_course-v1:WUT+WUT2016003+2016_T2
T_研究生院,C_course-v1:TsinghuaX+THESIS2016X_tv+2016_T1
T_李水清,C_course-v1:TsinghuaX+30140393X+sp
T_姚强,C_course-v1:TsinghuaX+30140393X+sp
T_邓俊辉,C_course-v1:TsinghuaX+30240184+sp
T_杜金莲,C_course-v1:BJUT+2140074001x+sp
T_邓俊辉,C_course-v1:TsinghuaX+30240184_2X+sp
T_向勇,C_course-v1:TsinghuaX+30240243X+sp
T_陈渝,C_course-v1:TsinghuaX+30240243X+sp
T_周燕珉,C_course-v1:TsinghuaX+80000822X+sp
T_孙葆丽,C_course-v1:BSU+BSU001+sp
T_孙葆洁,C_course-v1:BSU+BSU001+sp
T_李佳宝,C_course-v1:BSU+BSU001+sp
T_左剑恶,C_course-v1:TsinghuaX+40050455X+sp
T_Gerald Sussman,C_course-v1:MITx+6_002x+sp
T_Anant Agarwal,C_course-v1:MITx+6_002x+sp
T_Piotr Mitros,C_course-v1:MITx+6_002x+sp
T_Tania Khanna,C_course-v1:MITx+6_002x+sp
T_Chris Terman,C_course-v1:MITx+6_002x+sp
T_马昱春,C_course-v1:TsinghuaX+60240013X+sp
T_黄维通,C_course-v1:TsinghuaX+00740113_2X+sp
T_Ravi Ramamoorthi,C_course-v1:UC_BerkeleyX+CS_184_1x+sp
T_王小宁,C_course-v1:TsinghuaX+TsinghuaMandarin01+sp
T_丁夏,C_course-v1:TsinghuaX+TsinghuaMandarin01+sp
T_鲁俐,C_course-v1:TsinghuaX+TsinghuaMandarin01+sp
T_李园,C_course-v1:TsinghuaX+TsinghuaMandarin01+sp
T_吕孝礼,C_course-v1:TsinghuaX+80590952X+sp
T_薛澜,C_course-v1:TsinghuaX+80590952X+sp
T_刘宝霞,C_course-v1:TsinghuaX+80590952X+sp
T_曹峰,C_course-v1:TsinghuaX+80590952X+sp
T_刘新传,C_course-v1:TsinghuaX+80590952X+sp
T_彭宗超,C_course-v1:TsinghuaX+80590952X+sp
T_黄维通,C_course-v1:TsinghuaX+00740113_1X+sp
T_Ian Brereton,C_course-v1:UQx+BIOIMG101x+sp
T_Rajiv Bhalla,C_course-v1:UQx+BIOIMG101x+sp
T_Karine Mardon,C_course-v1:UQx+BIOIMG101x+sp
T_Gail Durbridge,C_course-v1:UQx+BIOIMG101x+sp
T_David Reutens,C_course-v1:UQx+BIOIMG101x+sp
T_Damion Stimson,C_course-v1:UQx+BIOIMG101x+sp
T_Andrew Janke,C_course-v1:UQx+BIOIMG101x+sp
T_Graham Galloway,C_course-v1:UQx+BIOIMG101x+sp
T_Stuart Phinn,C_course-v1:UQx+TROPIC101x+sp
T_Pete Mumby,C_course-v1:UQx+TROPIC101x+sp
T_Hugh Possingham,C_course-v1:UQx+TROPIC101x+sp
T_Cath Lovelock,C_course-v1:UQx+TROPIC101x+sp
T_Chris Roelfsema,C_course-v1:UQx+TROPIC101x+sp
T_Sophie Dove,C_course-v1:UQx+TROPIC101x+sp
T_田凌,C_course-v1:TsinghuaX+20120143X+sp
T_冯涓,C_course-v1:TsinghuaX+20120143X+sp
T_李铁民,C_course-v1:TsinghuaX+20120143X+sp
T_黄利平,C_course-v1:TsinghuaX+20120143X+sp
T_牟鹏,C_course-v1:TsinghuaX+20120143X+sp
T_徐静,C_course-v1:TsinghuaX+20120143X+sp
T_宋健,C_course-v1:TsinghuaX+70150023X+sp
T_Reid Whitaker,C_course-v1:RiceX+AdvENVSCI_1x+sp
T_Shari Carswell,C_course-v1:RiceX+AdvENVSCI_1x+sp
T_刘强,C_course-v1:TsinghuaX+34100325_X+sp
T_刘璘,C_course-v1:TsinghuaX+34100325_X+sp
T_黄霞,C_course-v1:TsinghuaX+40050455_2X+sp
T_Alma Moon Novotny,C_course-v1:RiceX+BIOC372_1x+sp
T_Alma Moon Novotny,C_course-v1:RiceX+BIOC372_2x+sp
T_Kara Burrous,C_course-v1:RiceX+AdvBIO_1x+sp
T_Reid Whitaker,C_course-v1:RiceX+AdvBIO_1x+sp
T_Kara Burrous,C_course-v1:RiceX+AdvBIO_2x+sp
T_Reid Whitaker,C_course-v1:RiceX+AdvBIO_2x+sp
T_刘昭伟,C_course-v1:TsinghuaX+30040323X+sp
T_李玲,C_course-v1:TsinghuaX+30040323X+sp
T_Kara Burrous,C_course-v1:RiceX+AdvBIO_3x+sp
T_Reid Whitaker,C_course-v1:RiceX+AdvBIO_3x+sp
T_James Donald,C_course-v1:edX+BlendedX+sp
T_Emily Watson,C_course-v1:edX+BlendedX+sp
T_Jeff Jorge,C_course-v1:edX+BlendedX+sp
T_Raphael Valenti,C_course-v1:edX+BlendedX+sp
T_Kara Burrous,C_course-v1:RiceX+AdvBIO_4x+sp
T_Reid Whitaker,C_course-v1:RiceX+AdvBIO_4x+sp
T_吕嵘,C_course-v1:TsinghuaX+20430064_2X+sp
T_徐湛,C_course-v1:TsinghuaX+20430064_2X+sp
T_徐喆,C_course-v1:TsinghuaX+20430064_2X+sp
T_Reid Whitaker,C_course-v1:RiceX+AdvENVSCI_2x+sp
T_Shari Carswell,C_course-v1:RiceX+AdvENVSCI_2x+sp
T_Reid Whitaker,C_course-v1:RiceX+AdvENVSCI_3x+sp
T_Shari Carswell,C_course-v1:RiceX+AdvENVSCI_3x+sp
T_Barbara Masser,C_course-v1:UQx+Crime101x+sp
T_Mark Horswill,C_course-v1:UQx+Crime101x+sp
T_Blake McKimmie,C_course-v1:UQx+Crime101x+sp
T_温庆博,C_course-v1:TsinghuaX+00040132X+sp
T_刘晓丽,C_course-v1:TsinghuaX+00040132X+sp
T_Anthony Pinn,C_course-v1:RiceX+RELI157x+sp
T_Bernard Freeman,C_course-v1:RiceX+RELI157x+sp
T_郑莉,C_course-v1:TsinghuaX+00740123_X+sp
T_陈文光,C_course-v1:TsinghuaX+64100033X+SP
T_王建民,C_course-v1:TsinghuaX+64100033X+SP
T_陈康,C_course-v1:TsinghuaX+64100033X+SP
T_徐葳,C_course-v1:TsinghuaX+64100033X+SP
T_何  菁,C_course-v1:TsinghuaX+60610231+2016_T2_SP
T_李丹勋,C_course-v1:TsinghuaX+60610231+2016_T2_SP
T_王  前,C_course-v1:TsinghuaX+60610231+2016_T2_SP
T_雷  毅,C_course-v1:TsinghuaX+60610231+2016_T2_SP
T_张  佐,C_course-v1:TsinghuaX+60610231+2016_T2_SP
T_王建龙,C_course-v1:TsinghuaX+60610231+2016_T2_SP
T_刘洪玉,C_course-v1:TsinghuaX+60610231+2016_T2_SP
T_李正风,C_course-v1:TsinghuaX+60610231+2016_T2_SP
T_李  淼,C_course-v1:TsinghuaX+60610231+2016_T2_SP
T_丛杭青,C_course-v1:TsinghuaX+60610231+2016_T2_SP
T_李世新,C_course-v1:TsinghuaX+60610231+2016_T2_SP
T_赵劲松,C_course-v1:TsinghuaX+60610231+2016_T2_SP
T_张新庆,C_course-v1:TsinghuaX+60610231+2016_T2_SP
T_井福荣,C_course-v1:JXUST+JXUST2016001+2016_T2
T_罗会兰,C_course-v1:JXUST+JXUST2016001+2016_T2
T_胡春安,C_course-v1:JXUST+JXUST2016001+2016_T2
T_骆斌,C_course-v1:NJU+C1026+2016_T2
T_葛季栋,C_course-v1:NJU+C1026+2016_T2
T_王清刚,C_course-v1:ZUELX+B0800280+sp
T_颜晨阳,C_course-v1:NBCC+NBCC000201+_sp
T_程钢,C_course-v1:TsinghuaX+01030132X+sp
T_覃川,C_course-v1:TsinghuaX+01030132X+sp
T_钟周,C_course-v1:TsinghuaX+01030132X+sp
T_王晓阳,C_course-v1:TsinghuaX+01030132X+sp
T_金富军,C_course-v1:TsinghuaX+01030132X+sp
T_文雯,C_course-v1:TsinghuaX+01030132X+sp
T_张秋,C_course-v1:TsinghuaX+01030132X+sp
T_蔡文鹏,C_course-v1:TsinghuaX+01030132X+sp
T_白峰杉,C_course-v1:TsinghuaX+01030132X+sp
T_李曼丽,C_course-v1:TsinghuaX+01030132X+sp
T_Arno Smets,C_course-v1:DelftX+ET3034x+sp
T_朱亮,C_course-v1:ZJUX+2017011101X+2017_T1
T_徐向阳,C_course-v1:ZJUX+2017011101X+2017_T1
T_张学礼,C_course-v1:NUDT+125205501+sp
T_李琳,C_course-v1:WUT+1022817X+sp
T_张蕊,C_course-v1:WUT+1022817X+sp
T_孟宁,C_course-v1:USTC+2017011401X+2017_T1
T_刘贵学,C_course-v1:USTC+2017011401X+2017_T1
T_郭燕,C_course-v1:USTC+2017011402X+2017_T1
T_赵青松,C_course-v1:NUDT+2017011401X+2017_T1
T_郭滕达,C_course-v1:NUDT+2017011401X+2017_T1
T_豆亚杰,C_course-v1:NUDT+2017011401X+2017_T1
T_杨克巍,C_course-v1:NUDT+2017011401X+2017_T1
T_袁博,C_course-v1:TsinghuaX+80240372X+sp
T_研究生院,C_course-v1:TsinghuaX+Thesis2016X+sp
T_李大伟,C_course-v1:NCTU+wghx+2017_T1
T_李勇,C_course-v1:TsinghuaX+20440333X+sp
T_成昌梅,C_course-v1:TsinghuaX+20440333X+sp
T_麻远,C_course-v1:TsinghuaX+20440333X+sp
T_华瑞茂,C_course-v1:TsinghuaX+20440333X+sp
T_李兆陇,C_course-v1:TsinghuaX+20440333X+sp
T_李艳梅,C_course-v1:TsinghuaX+20440333X+sp
T_李春,C_course-v1:TsinghuaX+20440333X+sp
T_陈永湘,C_course-v1:TsinghuaX+20440333X+sp
T_付华,C_course-v1:TsinghuaX+20440333X+sp
T_赵亮,C_course-v1:TsinghuaX+20440333X+sp
T_刘瑜,C_course-v1:TsinghuaX+00701032X+sp
T_王靖,C_course-v1:HUBU+HU08002X+sp
T_代方梅,C_course-v1:HUBU+HU08002X+sp
T_刘勇,C_course-v1:HUBU+HU08002X+sp
T_刘亚奇,C_course-v1:HUBU+HU08002X+sp
T_杨双,C_course-v1:HUBU+HU08002X+sp
T_史文文,C_course-v1:HUBU+HU08002X+sp
T_陶缨,C_course-v1:HUBU+HU08003X+sp
T_陶江,C_course-v1:HUBU+HU08003X+sp
T_洪长清,C_course-v1:HUBU+HU08003X+sp
T_李树屏,C_course-v1:HUBU+HU08003X+sp
T_石金毅,C_course-v1:HUBU+HU08003X+sp
T_唐筱,C_course-v1:HUBU+20170227X+sp
T_熊芳华,C_course-v1:HUBU+20170227X+sp
T_苟晓姣,C_course-v1:HUBU+20170227X+sp
T_Verena,C_course-v1:HUBU+20170227X+sp
T_陈培,C_course-v1:HUBU+2017022703X+sp
T_常言,C_course-v1:HUBU+2017022703X+sp
T_化聪超,C_course-v1:HUBU+2017022703X+sp
T_刘丹,C_course-v1:TsinghuaX+2070071X+2017_T1
T_李焰,C_course-v1:TsinghuaX+2070071X+2017_T1
T_王旭,C_course-v1:TsinghuaX+2070071X+2017_T1
T_赵丽珠,C_course-v1:TsinghuaX+2070071X+2017_T1
T_李松蔚,C_course-v1:TsinghuaX+2070071X+2017_T1
T_石兵,C_course-v1:WUT+WUT2016001+sp
T_王一拙,C_course-v1:BIT+BIT2016001+sp
T_高玉金,C_course-v1:BIT+BIT2016001+sp
T_谌雨章,C_course-v1:HUBU+2017030501X+sp
T_黄秋安,C_course-v1:HUBU+2017030501X+sp
T_杨维明,C_course-v1:HUBU+2017030501X+sp
T_彭菊红,C_course-v1:HUBU+2017030501X+sp
T_黄敬华,C_course-v1:HUBU+2017030501X+sp
T_陶永纯,C_course-v1:HIT+HIT2016002+sp
T_关亚军,C_course-v1:HIT+HIT2016002+sp
T_刘志书,C_course-v1:HIT+HIT2016002+sp
T_张     伟,C_course-v1:HIT+HIT2016002+sp
T_ 王冰玉,C_course-v1:HIT+HIT2016001+sp
T_冯伟,C_course-v1:HIT+HIT2016001+sp
T_王珂,C_course-v1:HIT+HIT2016001+sp
T_张春晖,C_course-v1:HIT+HIT2016001+sp
T_李妍,C_course-v1:HIT+HIT2016001+sp
T_周怀春,C_course-v1:TsinghuaX+80140242+sp
T_唐仙,C_course-v1:TsinghuaX+81020142X+sp
T_张春,C_course-v1:TsinghuaX+81020142X+sp
T_曾鸣,C_course-v1:TsinghuaX+Pr20170406-SC_p1+sp
T_唐培和,C_course-v1:GXUST+2017041901X+2017_T1
T_徐奕奕,C_course-v1:GXUST+2017041901X+2017_T1
T_毛建素,C_course-v1:BNU+GE410081071-01+2017_T1
T_裴元生,C_course-v1:BNU+GE410081071-01+2017_T1
T_金建君,C_course-v1:BNU+GE410081071-01+2017_T1
T_李春辉,C_course-v1:BNU+GE410081071-01+2017_T1
T_田素华,C_course-v1:FudanX+SOSC120007+sp
T_徐明东,C_course-v1:FudanX+SOSC120007+sp
T_孙立,C_course-v1:JNUX+07009156X+sp
T_彭林,C_course-v1:TsinghuaX+00690212X-2+sp
T_王淑红,C_course-v1:ZUELX+B0601353+sp
T_ 贺从容,C_course-v1:TsinghuaX+80000901X_2+sp
T_贾珺,C_course-v1:TsinghuaX+80000901X_2+sp
T_吕舟,C_course-v1:TsinghuaX+80000901X_2+sp
T_王贵祥,C_course-v1:TsinghuaX+80000901X_2+sp
T_刘畅,C_course-v1:TsinghuaX+80000901X_2+sp
T_张文霞,C_course-v1:TsinghuaX+30640014X+sp
T_杨芳,C_course-v1:TsinghuaX+30640014X+sp
T_Dr. Ariel Fenster,C_course-v1:McGillX+Chem181x+sp
T_Dr. Joe Schwarcz,C_course-v1:McGillX+Chem181x+sp
T_贾玺增,C_course-v1:TsinghuaX+30806872X+sp
T_彭凯平,C_course-v1:TsinghuaX+30700313X+sp
T_王步高,C_course-v1:SEU+00690803+sp
T_李睦,C_course-v1:TsinghuaX+10800163X+sp
T_陈为蓬,C_course-v1:TsinghuaX+00690302_2+sp
T_郑孟玉,C_course-v1:DYU+dyuwgzbbm+sp
T_张夫也,C_course-v1:TsinghuaX+10800032X+sp
T_Adam Van Arsdale,C_course-v1:WellesleyX+ANTH207x+sp
T_贺从容,C_course-v1:TsinghuaX+80000901X_1+sp
T_刘畅,C_course-v1:TsinghuaX+80000901X_1+sp
T_王贵祥,C_course-v1:TsinghuaX+80000901X_1+sp
T_吕舟,C_course-v1:TsinghuaX+80000901X_1+sp
T_ 贾珺,C_course-v1:TsinghuaX+80000901X_1+sp
T_罗燕,C_course-v1:TsinghuaX+80611322X+sp
T_张国刚,C_course-v1:TsinghuaX+00612643X+sp
T_张文霞,C_course-v1:TsinghuaX+90640012X+sp
T_谢职安,C_course-v1:TsinghuaX+90640012X+sp
T_吕中舌,C_course-v1:TsinghuaX+90640012X+sp
T_杨芳,C_course-v1:TsinghuaX+90640012X+sp
T_陈永国,C_course-v1:TsinghuaX+90640012X+sp
T_Tara Askham,C_course-v1:ACCA+MA1_X+sp
T_ Barry Walsh,C_course-v1:ACCA+MA1_X+sp
T_方凤玲,C_course-v1:CUPB+CUPB201702+sp
T_李静静,C_course-v1:CUPB+CUPB201702+sp
T_杨关玲子,C_course-v1:CUPB+CUPB201702+sp
T_曹培强,C_course-v1:CUPB+CUPB201702+sp
T_冯务中,C_course-v1:TsinghuaX+10610224X+sp
T_王步高,C_course-v1:SEU+00690803+Sp
T_陈为蓬,C_course-v1:TsinghuaX+00690302_1+sp
T_吴励,C_course-v1:TsinghuaX+400182X+sp
T_赵喆,C_course-v1:TsinghuaX+400182X+sp
T_常智杰,C_course-v1:TsinghuaX+400182X+sp
T_张林琦,C_course-v1:TsinghuaX+400182X+sp
T_董晨,C_course-v1:TsinghuaX+400182X+sp
T_王仲,C_course-v1:TsinghuaX+400182X+sp
T_谢兰,C_course-v1:TsinghuaX+400182X+sp
T_纪家葵,C_course-v1:TsinghuaX+400182X+sp
T_李海涛,C_course-v1:TsinghuaX+400182X+sp
T_鲁白,C_course-v1:TsinghuaX+400182X+sp
T_刘津平,C_course-v1:TsinghuaX+400182X+sp
T_冯莉莉,C_course-v1:TsinghuaX+400182X+sp
T_那洁,C_course-v1:TsinghuaX+400182X+sp
T_黄裕生,C_course-v1:TsinghuaX+10691113X+sp
T_Kirsten Ostherr,C_course-v1:RiceX+MedDigX+sp
T_Sander Kersten,C_course-v1:WageningenX+NUTR101x+sp
T_要明天,C_course-v1:WageningenX+NUTR101x+sp
T_Jayne Howson,C_course-v1:ACCA+MA2_X+sp
T_Valli Rajagopal,C_course-v1:ACCA+MA2_X+sp
T_高阳,C_course-v1:TsinghuaX+20220332X+sp
T_宫崎泉,C_course-v1:TsinghuaX+20220332X+sp
T_冯峰,C_course-v1:TsinghuaX+20220332X+sp
T_清花道,C_course-v1:TsinghuaX+00670122X+sp
T_刘惠芬,C_course-v1:TsinghuaX+00670122X+sp
