start_id,end_id
U_452589,C_course-v1:TsinghuaX+THESIS2015X+2015_T1
U_540068,C_course-v1:TsinghuaX+THESIS2015X+2015_T1
U_237893,C_course-v1:TsinghuaX+THESIS2015X+2015_T1
U_1882606,C_course-v1:TsinghuaX+THESIS2015X+2015_T1
U_7416143,C_course-v1:TsinghuaX+THESIS2015X+2015_T1
U_260323,C_course-v1:TsinghuaX+THESIS2015X+2015_T1
U_7823015,C_course-v1:TsinghuaX+THESIS2015X+2015_T1
U_1583894,C_course-v1:TsinghuaX+THESIS2015X+2015_T1
U_2529256,C_course-v1:TsinghuaX+THESIS2015X+2015_T1
U_1093268,C_course-v1:TsinghuaX+THESIS2015X+2015_T1
U_207150,C_course-v1:TsinghuaX+THESIS2015X+2015_T1
U_1506930,C_course-v1:TsinghuaX+THESIS2015X+2015_T1
U_9348342,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
U_7952582,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
U_5137498,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
U_7126547,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
U_6880322,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
U_2274711,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
U_4428587,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
U_8271675,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
U_9340637,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
U_9415574,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
U_6980516,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
U_2991697,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
U_10021046,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
U_10898004,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_7972030,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_1066551,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_7804660,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_6571942,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_2520952,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_2770810,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_7126547,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_679610,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_6640938,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_6965,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_2274711,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_705444,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_248602,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_67832,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_9415574,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_4623802,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_384082,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_171081,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_540068,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_1882606,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
U_6351952,C_course-v1:TsinghuaX+00690242+sp
U_8014610,C_course-v1:TsinghuaX+00690242+sp
U_7109094,C_course-v1:TsinghuaX+00690242+sp
U_697252,C_course-v1:TsinghuaX+00690242+sp
U_59160,C_course-v1:TsinghuaX+00690242+sp
U_176670,C_course-v1:TsinghuaX+00690242+sp
U_2999017,C_course-v1:TsinghuaX+00690242+sp
U_2511702,C_course-v1:TsinghuaX+00690242+sp
U_373871,C_course-v1:TsinghuaX+00690242+sp
U_1883159,C_course-v1:TsinghuaX+00690242+sp
U_646059,C_course-v1:TsinghuaX+00690242+sp
U_7050377,C_course-v1:TsinghuaX+00690242+sp
U_2792628,C_course-v1:TsinghuaX+00690242+sp
U_6835311,C_course-v1:TsinghuaX+00690242+sp
U_248602,C_course-v1:TsinghuaX+00690242+sp
U_176931,C_course-v1:TsinghuaX+00690242+sp
U_7447543,C_course-v1:TsinghuaX+00690242+sp
U_96374,C_course-v1:TsinghuaX+00690242+sp
U_591786,C_course-v1:TsinghuaX+00690242+sp
U_400609,C_course-v1:TsinghuaX+00690242+sp
U_4623802,C_course-v1:TsinghuaX+00690242+sp
U_171390,C_course-v1:TsinghuaX+00690242+sp
U_641709,C_course-v1:TsinghuaX+00690242+sp
U_8836811,C_course-v1:TsinghuaX+00690242+sp
U_6333302,C_course-v1:TsinghuaX+00690242+sp
U_719036,C_course-v1:TsinghuaX+00690242+sp
U_8997531,C_course-v1:TsinghuaX+00690242+sp
U_454480,C_course-v1:TsinghuaX+00690242+sp
U_6161201,C_course-v1:TsinghuaX+00690242+sp
U_6487363,C_course-v1:TsinghuaX+00690242+sp
U_9289171,C_course-v1:TsinghuaX+00690242+sp
U_6196810,C_course-v1:TsinghuaX+00690242+sp
U_9491313,C_course-v1:TsinghuaX+00690242+sp
U_6343264,C_course-v1:TsinghuaX+00690242+sp
U_90135,C_course-v1:TsinghuaX+00690242+sp
U_9308249,C_course-v1:HNU+HNU001+sp
U_9424999,C_course-v1:HNU+HNU001+sp
U_248602,C_course-v1:HNU+HNU001+sp
U_1082164,C_course-v1:TsinghuaX+00720091X+sp
U_96992,C_course-v1:TsinghuaX+00720091X+sp
U_672805,C_course-v1:TsinghuaX+00720091X+sp
U_1990478,C_course-v1:TsinghuaX+00720091X+sp
U_252158,C_course-v1:TsinghuaX+00720091X+sp
U_6143478,C_course-v1:TsinghuaX+00720091X+sp
U_8424743,C_course-v1:TsinghuaX+00720091X+sp
U_8526922,C_course-v1:TsinghuaX+00720091X+sp
U_8811712,C_course-v1:TsinghuaX+00720091X+sp
U_3193573,C_course-v1:TsinghuaX+00720091X+sp
U_4442029,C_course-v1:TsinghuaX+00720091X+sp
U_8510835,C_course-v1:TsinghuaX+00720091X+sp
U_8540596,C_course-v1:TsinghuaX+00720091X+sp
U_8438506,C_course-v1:TsinghuaX+00720091X+sp
U_8858731,C_course-v1:TsinghuaX+00720091X+sp
U_2274711,C_course-v1:TsinghuaX+00720091X+sp
U_6885436,C_course-v1:TsinghuaX+00720091X+sp
U_248602,C_course-v1:TsinghuaX+00720091X+sp
U_5323560,C_course-v1:TsinghuaX+00720091X+sp
U_2464120,C_course-v1:TsinghuaX+00720091X+sp
U_6869719,C_course-v1:TsinghuaX+00720091X+sp
U_170695,C_course-v1:TsinghuaX+00720091X+sp
U_2535405,C_course-v1:TsinghuaX+00720091X+sp
U_8912189,C_course-v1:TsinghuaX+00720091X+sp
U_8540487,C_course-v1:TsinghuaX+00720091X+sp
U_3130824,C_course-v1:TsinghuaX+00720091X+sp
U_2717008,C_course-v1:TsinghuaX+00720091X+sp
U_2146785,C_course-v1:TsinghuaX+00720091X+sp
U_1642585,C_course-v1:TsinghuaX+00720091X+sp
U_7003557,C_course-v1:TsinghuaX+00720091X+sp
U_10242313,C_course-v1:TsinghuaX+00720091X+sp
U_6161201,C_course-v1:TsinghuaX+00720091X+sp
U_1806307,C_course-v1:TsinghuaX+00720091X+sp
U_11986358,C_course-v1:TsinghuaX+00720091X+sp
U_1093268,C_course-v1:TsinghuaX+00720091X+sp
U_8006544,C_course-v1:TsinghuaX+00612642X+sp
U_26919,C_course-v1:TsinghuaX+00612642X+sp
U_10597716,C_course-v1:TsinghuaX+00612642X+sp
U_631454,C_course-v1:TsinghuaX+00612642X+sp
U_443073,C_course-v1:TsinghuaX+00612642X+sp
U_8959840,C_course-v1:TsinghuaX+00612642X+sp
U_8569326,C_course-v1:TsinghuaX+00612642X+sp
U_6461246,C_course-v1:TsinghuaX+00612642X+sp
U_8014610,C_course-v1:TsinghuaX+00612642X+sp
U_602889,C_course-v1:TsinghuaX+00612642X+sp
U_1525145,C_course-v1:TsinghuaX+00612642X+sp
U_10311561,C_course-v1:TsinghuaX+00612642X+sp
U_168892,C_course-v1:TsinghuaX+00612642X+sp
U_7972030,C_course-v1:TsinghuaX+00612642X+sp
U_9884041,C_course-v1:TsinghuaX+00612642X+sp
U_6672507,C_course-v1:TsinghuaX+00612642X+sp
U_7063591,C_course-v1:TsinghuaX+00612642X+sp
U_2546949,C_course-v1:TsinghuaX+00612642X+sp
U_9504346,C_course-v1:TsinghuaX+00612642X+sp
U_8421355,C_course-v1:TsinghuaX+00612642X+sp
U_679912,C_course-v1:TsinghuaX+00612642X+sp
U_1664310,C_course-v1:TsinghuaX+00612642X+sp
U_740113,C_course-v1:TsinghuaX+00612642X+sp
U_1990478,C_course-v1:TsinghuaX+00612642X+sp
U_4340375,C_course-v1:TsinghuaX+00612642X+sp
U_15009,C_course-v1:TsinghuaX+00612642X+sp
U_8445103,C_course-v1:TsinghuaX+00612642X+sp
U_6321722,C_course-v1:TsinghuaX+00612642X+sp
U_2487641,C_course-v1:TsinghuaX+00612642X+sp
U_9440859,C_course-v1:TsinghuaX+00612642X+sp
U_2589507,C_course-v1:TsinghuaX+00612642X+sp
U_4255126,C_course-v1:TsinghuaX+00612642X+sp
U_6314281,C_course-v1:TsinghuaX+00612642X+sp
U_9738615,C_course-v1:TsinghuaX+00612642X+sp
U_912508,C_course-v1:TsinghuaX+00612642X+sp
U_106182,C_course-v1:TsinghuaX+00612642X+sp
U_697252,C_course-v1:TsinghuaX+00612642X+sp
U_9308249,C_course-v1:TsinghuaX+00612642X+sp
U_6265413,C_course-v1:TsinghuaX+00612642X+sp
U_1088884,C_course-v1:TsinghuaX+00612642X+sp
U_10504886,C_course-v1:TsinghuaX+00612642X+sp
U_7088255,C_course-v1:TsinghuaX+00612642X+sp
U_9574978,C_course-v1:TsinghuaX+00612642X+sp
U_9679729,C_course-v1:TsinghuaX+00612642X+sp
U_372953,C_course-v1:TsinghuaX+00612642X+sp
U_8448417,C_course-v1:TsinghuaX+00612642X+sp
U_59160,C_course-v1:TsinghuaX+00612642X+sp
U_9066901,C_course-v1:TsinghuaX+00612642X+sp
U_100964,C_course-v1:TsinghuaX+00612642X+sp
U_11653657,C_course-v1:TsinghuaX+00612642X+sp
U_3089182,C_course-v1:TsinghuaX+00612642X+sp
U_8804696,C_course-v1:TsinghuaX+00612642X+sp
U_176670,C_course-v1:TsinghuaX+00612642X+sp
U_2999017,C_course-v1:TsinghuaX+00612642X+sp
U_509,C_course-v1:TsinghuaX+00612642X+sp
U_4645257,C_course-v1:TsinghuaX+00612642X+sp
U_6908697,C_course-v1:TsinghuaX+00612642X+sp
U_7770865,C_course-v1:TsinghuaX+00612642X+sp
U_2013268,C_course-v1:TsinghuaX+00612642X+sp
U_8575374,C_course-v1:TsinghuaX+00612642X+sp
U_7201434,C_course-v1:TsinghuaX+00612642X+sp
U_1883159,C_course-v1:TsinghuaX+00612642X+sp
U_6286002,C_course-v1:TsinghuaX+00612642X+sp
U_7449927,C_course-v1:TsinghuaX+00612642X+sp
U_7805023,C_course-v1:TsinghuaX+00612642X+sp
U_646059,C_course-v1:TsinghuaX+00612642X+sp
U_8577714,C_course-v1:TsinghuaX+00612642X+sp
U_3794332,C_course-v1:TsinghuaX+00612642X+sp
U_10597587,C_course-v1:TsinghuaX+00612642X+sp
U_7050377,C_course-v1:TsinghuaX+00612642X+sp
U_6984998,C_course-v1:TsinghuaX+00612642X+sp
U_1375905,C_course-v1:TsinghuaX+00612642X+sp
U_6242750,C_course-v1:TsinghuaX+00612642X+sp
U_7984877,C_course-v1:TsinghuaX+00612642X+sp
U_4671573,C_course-v1:TsinghuaX+00612642X+sp
U_8400120,C_course-v1:TsinghuaX+00612642X+sp
U_10039901,C_course-v1:TsinghuaX+00612642X+sp
U_592515,C_course-v1:TsinghuaX+00612642X+sp
U_3066374,C_course-v1:TsinghuaX+00612642X+sp
U_6880322,C_course-v1:TsinghuaX+00612642X+sp
U_1734716,C_course-v1:TsinghuaX+00612642X+sp
U_5913513,C_course-v1:TsinghuaX+00612642X+sp
U_2792628,C_course-v1:TsinghuaX+00612642X+sp
U_6514765,C_course-v1:TsinghuaX+00612642X+sp
U_7047340,C_course-v1:TsinghuaX+00612642X+sp
U_6430652,C_course-v1:TsinghuaX+00612642X+sp
U_8081962,C_course-v1:TsinghuaX+00612642X+sp
U_3130761,C_course-v1:TsinghuaX+00612642X+sp
U_2767899,C_course-v1:TsinghuaX+00612642X+sp
U_8170394,C_course-v1:TsinghuaX+00612642X+sp
U_38614,C_course-v1:TsinghuaX+00612642X+sp
U_4566672,C_course-v1:TsinghuaX+00612642X+sp
U_7078705,C_course-v1:TsinghuaX+00612642X+sp
U_9024279,C_course-v1:TsinghuaX+00612642X+sp
U_2927210,C_course-v1:TsinghuaX+00612642X+sp
U_7435807,C_course-v1:TsinghuaX+00612642X+sp
U_4441661,C_course-v1:TsinghuaX+00612642X+sp
U_9615837,C_course-v1:TsinghuaX+00612642X+sp
U_1914355,C_course-v1:TsinghuaX+00612642X+sp
U_2325438,C_course-v1:TsinghuaX+00612642X+sp
U_10400943,C_course-v1:TsinghuaX+00612642X+sp
U_314452,C_course-v1:TsinghuaX+00612642X+sp
U_8448928,C_course-v1:TsinghuaX+00612642X+sp
U_101151,C_course-v1:TsinghuaX+00612642X+sp
U_9231427,C_course-v1:TsinghuaX+00612642X+sp
U_8438506,C_course-v1:TsinghuaX+00612642X+sp
U_3049728,C_course-v1:TsinghuaX+00612642X+sp
U_566039,C_course-v1:TsinghuaX+00612642X+sp
U_1104168,C_course-v1:TsinghuaX+00612642X+sp
U_6640938,C_course-v1:TsinghuaX+00612642X+sp
U_9730306,C_course-v1:TsinghuaX+00612642X+sp
U_8858731,C_course-v1:TsinghuaX+00612642X+sp
U_2274711,C_course-v1:TsinghuaX+00612642X+sp
U_7139310,C_course-v1:TsinghuaX+00612642X+sp
U_8364664,C_course-v1:TsinghuaX+00612642X+sp
U_754648,C_course-v1:TsinghuaX+00612642X+sp
U_705444,C_course-v1:TsinghuaX+00612642X+sp
U_6677160,C_course-v1:TsinghuaX+00612642X+sp
U_248602,C_course-v1:TsinghuaX+00612642X+sp
U_615318,C_course-v1:TsinghuaX+00612642X+sp
U_2554927,C_course-v1:TsinghuaX+00612642X+sp
U_3182976,C_course-v1:TsinghuaX+00612642X+sp
U_1113330,C_course-v1:TsinghuaX+00612642X+sp
U_1370362,C_course-v1:TsinghuaX+00612642X+sp
U_9071924,C_course-v1:TsinghuaX+00612642X+sp
U_10519275,C_course-v1:TsinghuaX+00612642X+sp
U_6569905,C_course-v1:TsinghuaX+00612642X+sp
U_6974630,C_course-v1:TsinghuaX+00612642X+sp
U_2464120,C_course-v1:TsinghuaX+00612642X+sp
U_1010594,C_course-v1:TsinghuaX+00612642X+sp
U_6383443,C_course-v1:TsinghuaX+00612642X+sp
U_41867,C_course-v1:TsinghuaX+00612642X+sp
U_7666698,C_course-v1:TsinghuaX+00612642X+sp
U_419679,C_course-v1:TsinghuaX+00612642X+sp
U_45561,C_course-v1:TsinghuaX+00612642X+sp
U_314811,C_course-v1:TsinghuaX+00612642X+sp
U_255790,C_course-v1:TsinghuaX+00612642X+sp
U_3565465,C_course-v1:TsinghuaX+00612642X+sp
U_40186,C_course-v1:TsinghuaX+00612642X+sp
U_6679009,C_course-v1:TsinghuaX+00612642X+sp
U_426535,C_course-v1:TsinghuaX+00612642X+sp
U_1528086,C_course-v1:TsinghuaX+00612642X+sp
U_8650151,C_course-v1:TsinghuaX+00612642X+sp
U_4374602,C_course-v1:TsinghuaX+00612642X+sp
U_7070477,C_course-v1:TsinghuaX+00612642X+sp
U_6251838,C_course-v1:TsinghuaX+00612642X+sp
U_9323289,C_course-v1:TsinghuaX+00612642X+sp
U_406982,C_course-v1:TsinghuaX+00612642X+sp
U_7014171,C_course-v1:TsinghuaX+00612642X+sp
U_6525790,C_course-v1:TsinghuaX+00612642X+sp
U_96374,C_course-v1:TsinghuaX+00612642X+sp
U_1542560,C_course-v1:TsinghuaX+00612642X+sp
U_7180267,C_course-v1:TsinghuaX+00612642X+sp
U_9847530,C_course-v1:TsinghuaX+00612642X+sp
U_67509,C_course-v1:TsinghuaX+00612642X+sp
U_8261091,C_course-v1:TsinghuaX+00612642X+sp
U_8409980,C_course-v1:TsinghuaX+00612642X+sp
U_2717008,C_course-v1:TsinghuaX+00612642X+sp
U_6683371,C_course-v1:TsinghuaX+00612642X+sp
U_7133621,C_course-v1:TsinghuaX+00612642X+sp
U_1642585,C_course-v1:TsinghuaX+00612642X+sp
U_4623802,C_course-v1:TsinghuaX+00612642X+sp
U_10460833,C_course-v1:TsinghuaX+00612642X+sp
U_2284748,C_course-v1:TsinghuaX+00612642X+sp
U_178168,C_course-v1:TsinghuaX+00612642X+sp
U_7189419,C_course-v1:TsinghuaX+00612642X+sp
U_7779486,C_course-v1:TsinghuaX+00612642X+sp
U_8836811,C_course-v1:TsinghuaX+00612642X+sp
U_2732951,C_course-v1:TsinghuaX+00612642X+sp
U_2945642,C_course-v1:TsinghuaX+00612642X+sp
U_6333302,C_course-v1:TsinghuaX+00612642X+sp
U_11556401,C_course-v1:TsinghuaX+00612642X+sp
U_604936,C_course-v1:TsinghuaX+00612642X+sp
U_9481352,C_course-v1:TsinghuaX+00612642X+sp
U_438539,C_course-v1:TsinghuaX+00612642X+sp
U_6161201,C_course-v1:TsinghuaX+00612642X+sp
U_6267327,C_course-v1:TsinghuaX+00612642X+sp
U_1806307,C_course-v1:TsinghuaX+00612642X+sp
U_10692,C_course-v1:TsinghuaX+00612642X+sp
U_6196810,C_course-v1:TsinghuaX+00612642X+sp
U_160448,C_course-v1:TsinghuaX+00612642X+sp
U_2991697,C_course-v1:TsinghuaX+00612642X+sp
U_692748,C_course-v1:TsinghuaX+00612642X+sp
U_72047,C_course-v1:TsinghuaX+00612642X+sp
U_597303,C_course-v1:TsinghuaX+00612642X+sp
U_9484908,C_course-v1:TsinghuaX+00612642X+sp
U_10213488,C_course-v1:TsinghuaX+00612642X+sp
U_7137178,C_course-v1:TsinghuaX+00612642X+sp
U_6540172,C_course-v1:TsinghuaX+00612642X+sp
U_1583894,C_course-v1:TsinghuaX+00612642X+sp
U_6167686,C_course-v1:TsinghuaX+00612642X+sp
U_1093268,C_course-v1:TsinghuaX+00612642X+sp
U_317275,C_course-v1:TsinghuaX+00612642X+sp
U_4686480,C_course-v1:TsinghuaX+00612642X+sp
U_9708913,C_course-v1:TsinghuaX+00612642X+sp
U_526416,C_course-v1:TsinghuaX+00612642X+sp
U_10501649,C_course-v1:TsinghuaX+00612642X+sp
U_8884236,C_course-v1:TsinghuaX+00691153X+sp
U_3710693,C_course-v1:TsinghuaX+00691153X+sp
U_6684264,C_course-v1:TsinghuaX+00691153X+sp
U_7084442,C_course-v1:TsinghuaX+00691153X+sp
U_7788414,C_course-v1:TsinghuaX+00691153X+sp
U_8527837,C_course-v1:TsinghuaX+00691153X+sp
U_4255126,C_course-v1:TsinghuaX+00691153X+sp
U_524819,C_course-v1:TsinghuaX+00691153X+sp
U_912508,C_course-v1:TsinghuaX+00691153X+sp
U_705657,C_course-v1:TsinghuaX+00691153X+sp
U_1020493,C_course-v1:TsinghuaX+00691153X+sp
U_697252,C_course-v1:TsinghuaX+00691153X+sp
U_218724,C_course-v1:TsinghuaX+00691153X+sp
U_252158,C_course-v1:TsinghuaX+00691153X+sp
U_1047500,C_course-v1:TsinghuaX+00691153X+sp
U_372953,C_course-v1:TsinghuaX+00691153X+sp
U_100964,C_course-v1:TsinghuaX+00691153X+sp
U_2013268,C_course-v1:TsinghuaX+00691153X+sp
U_8575374,C_course-v1:TsinghuaX+00691153X+sp
U_8006264,C_course-v1:TsinghuaX+00691153X+sp
U_3258068,C_course-v1:TsinghuaX+00691153X+sp
U_6880322,C_course-v1:TsinghuaX+00691153X+sp
U_2792628,C_course-v1:TsinghuaX+00691153X+sp
U_8510835,C_course-v1:TsinghuaX+00691153X+sp
U_4566672,C_course-v1:TsinghuaX+00691153X+sp
U_1932600,C_course-v1:TsinghuaX+00691153X+sp
U_314452,C_course-v1:TsinghuaX+00691153X+sp
U_3020938,C_course-v1:TsinghuaX+00691153X+sp
U_6166740,C_course-v1:TsinghuaX+00691153X+sp
U_6835311,C_course-v1:TsinghuaX+00691153X+sp
U_461112,C_course-v1:TsinghuaX+00691153X+sp
U_6885436,C_course-v1:TsinghuaX+00691153X+sp
U_248602,C_course-v1:TsinghuaX+00691153X+sp
U_8090106,C_course-v1:TsinghuaX+00691153X+sp
U_7694842,C_course-v1:TsinghuaX+00691153X+sp
U_170703,C_course-v1:TsinghuaX+00691153X+sp
U_345155,C_course-v1:TsinghuaX+00691153X+sp
U_6679009,C_course-v1:TsinghuaX+00691153X+sp
U_710372,C_course-v1:TsinghuaX+00691153X+sp
U_67832,C_course-v1:TsinghuaX+00691153X+sp
U_2862471,C_course-v1:TsinghuaX+00691153X+sp
U_14125,C_course-v1:TsinghuaX+00691153X+sp
U_1048924,C_course-v1:TsinghuaX+00691153X+sp
U_6991854,C_course-v1:TsinghuaX+00691153X+sp
U_6525790,C_course-v1:TsinghuaX+00691153X+sp
U_286063,C_course-v1:TsinghuaX+00691153X+sp
U_10519890,C_course-v1:TsinghuaX+00691153X+sp
U_428919,C_course-v1:TsinghuaX+00691153X+sp
U_2923128,C_course-v1:TsinghuaX+00691153X+sp
U_4623802,C_course-v1:TsinghuaX+00691153X+sp
U_10529980,C_course-v1:TsinghuaX+00691153X+sp
U_171390,C_course-v1:TsinghuaX+00691153X+sp
U_8836811,C_course-v1:TsinghuaX+00691153X+sp
U_2732951,C_course-v1:TsinghuaX+00691153X+sp
U_6333302,C_course-v1:TsinghuaX+00691153X+sp
U_2835599,C_course-v1:TsinghuaX+00691153X+sp
U_719036,C_course-v1:TsinghuaX+00691153X+sp
U_604936,C_course-v1:TsinghuaX+00691153X+sp
U_438539,C_course-v1:TsinghuaX+00691153X+sp
U_6161201,C_course-v1:TsinghuaX+00691153X+sp
U_1806307,C_course-v1:TsinghuaX+00691153X+sp
U_6196810,C_course-v1:TsinghuaX+00691153X+sp
U_6343264,C_course-v1:TsinghuaX+00691153X+sp
U_177286,C_course-v1:TsinghuaX+00691153X+sp
U_1093268,C_course-v1:TsinghuaX+00691153X+sp
U_9374299,C_course-v1:TsinghuaX+00691153X+sp
U_143998,C_course-v1:TsinghuaX+00691153X+sp
U_7122126,C_course-v1:UQx+Think101x+sp
U_8884236,C_course-v1:UQx+Think101x+sp
U_4783301,C_course-v1:UQx+Think101x+sp
U_7972030,C_course-v1:UQx+Think101x+sp
U_96992,C_course-v1:UQx+Think101x+sp
U_6859465,C_course-v1:UQx+Think101x+sp
U_6875806,C_course-v1:UQx+Think101x+sp
U_7788414,C_course-v1:UQx+Think101x+sp
U_3086586,C_course-v1:UQx+Think101x+sp
